SKU,UPC,Margin Profit,"IMPORT
Price",DSP,Cost,RSP,"Set
Margin","Fresco
Earning","Fresco
Margin","Purchase
Price","Suggested
Retail Price","Retail
Margin"
GB-PC-QJ-Pixel10/10Pro-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Pixel10ProXL-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Pixel10ProXL-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Reno12-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Reno12-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Reno12Pro-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Reno12Pro-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Reno12F-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Reno12F-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-RENO13-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-RENO13-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-RENO13PRO-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-RENO13PRO-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-RENO13F(4G/5G)-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-RENO13F(4G/5G)-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-A5Pro(4G/5G)-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-A5Pro(4G/5G)-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-S/A56(5G)-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-S/A56(5G)-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-S/A55(5G)-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-S/A55(5G)-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-S/A36(5G)-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-S/A36(5G)-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-S/A35(5G)-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-S/A35(5G)-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-S/A15(4G/5G)-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-S/A15(4G/5G)-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-S/A16-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-S/A16-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-PocoF7Pro-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-PocoF7Pro-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-PocoF7Ultra-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-PocoF7Ultra-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-X200-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-X200-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-X200Pro-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-X200Pro-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-X100-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-X100-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-X100Pro-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-X100Pro-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-V50-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-V50-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-V40/Pro-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-V40/Pro-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-V30/PRO-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-V30/PRO-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-V29/Pro-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-V29/Pro-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Y39(5G)-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Y39(5G)-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Y29-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Y29-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Y100(5G)-MAT/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ-Y100(5G)-CLR/BLK,,72%,7.5,12.8,5.6,20.0,50%,3,33%,8,24,65%
GB-PC-QJ(MS)-Honor200-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-Honor200Pro-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-Magic7Pro-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-Magic6Pro-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-Pixel9Pro-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-Pixel9ProXL-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-Pixel9A-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-Pixel10/10Pro-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-Pixel10ProXL-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-Reno12-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-Reno12Pro-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-Reno12F-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-RENO13-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-RENO13PRO-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-RENO13F(4G/5G)-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-S/A56(5G)-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-S/A55(5G)-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-S/A36(5G)-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-S/A35(5G)-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-S/A16-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-S/A15(4G/5G)-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-PocoF7Pro-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-PocoF7Ultra-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-X200-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-X200Pro-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-X100-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-X100Pro-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-V50-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-V40/Pro-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
GB-PC-QJ(MS)-V30/PRO-MAT/BLK,,67%,13.0,18.6,9.2,28.0,50%,5,33%,14,34,59%
OEM1-PC-PU-Pixel9A-GRY,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU-Pixel9A-BLK,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU-Pixel9/9Pro-GRY,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU-Pixel9/9Pro-BLK,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU-Pixel9PROXL-GRY,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU-Pixel9PROXL-BLK,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU-Magic7Pro-GRY,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU-Magic7Pro-BLK,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU(MS)-Magic7Pro-GRY,,62%,24.0,29.7,16.4,43.0,50%,8,33%,25,52,52%
OEM1-PC-PU(MS)-Magic7Pro-BLK,,62%,24.0,29.7,16.4,43.0,50%,8,33%,25,52,52%
OEM1-PC-PU-IQOO13-GRY,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU-IQOO13-BLK,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU(MS)-IQOO13-GRY,,62%,24.0,29.7,16.4,43.0,50%,8,33%,25,52,52%
OEM1-PC-PU(MS)-IQOO13-BLK,,62%,24.0,29.7,16.4,43.0,50%,8,33%,25,52,52%
OEM1-PC-PU-X200-GRY,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU-X200-BLK,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU(MS)-X200-GRY,,62%,24.0,29.7,16.4,43.0,50%,8,33%,25,52,52%
OEM1-PC-PU(MS)-X200-BLK,,62%,24.0,29.7,16.4,43.0,50%,8,33%,25,52,52%
OEM1-PC-PU-X200Pro-GRY,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU-X200Pro-BLK,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU(MS)-X200Pro-GRY,,62%,24.0,29.7,16.4,43.0,50%,8,33%,25,52,52%
OEM1-PC-PU(MS)-X200Pro-BLK,,62%,24.0,29.7,16.4,43.0,50%,8,33%,25,52,52%
OEM1-PC-PU-XM15Ultra-GRY,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU-XM15Ultra-BLK,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU(MS)-XM15Ultra-GRY,,62%,24.0,29.7,16.4,43.0,50%,8,33%,25,52,52%
OEM1-PC-PU(MS)-XM15Ultra-BLK,,62%,24.0,29.7,16.4,43.0,50%,8,33%,25,52,52%
OEM1-PC-PU-XM15-GRY,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU-XM15-BLK,,66%,17.0,23.4,11.8,35.0,50%,6,33%,18,42,58%
OEM1-PC-PU(MS)-XM15-GRY,,62%,24.0,29.7,16.4,43.0,50%,8,33%,25,52,52%
OEM1-PC-PU(MS)-XM15-BLK,,62%,24.0,29.7,16.4,43.0,50%,8,33%,25,52,52%
BNKS-PC-VitaPro-S25Ultra-BLK,,61%,59.0,72.8,39.5,100.0,50%,20,33%,59,120,51%
BNKS-PC-VitaPro-S25Ultra-GRY,,61%,59.0,72.8,39.5,100.0,50%,20,33%,59,120,51%
BNKS-PC-VitaPro-S25Ultra-GRN,,61%,59.0,72.8,39.5,100.0,50%,20,33%,59,120,51%
BNKS-PC-AMPRO/PRES-i16Pro-GLD,,51%,199.0,214.6,131.6,270.0,50%,66,33%,197,324,39%
BNKS-PC-AMPRO/PRES-i16ProMax-GLD,,51%,199.0,214.6,131.6,270.0,50%,66,33%,197,324,39%
BNKS-ACE-AMPOP/L56-PRES,,63%,65.0,88.2,43.4,118.0,50%,22,33%,65,142,54%
BNKS-ACE-AMPOP/L56-AUR,,63%,65.0,88.2,43.4,118.0,50%,22,33%,65,142,54%
BNKS-ACE-AMPOP/L56-BLK,,63%,65.0,88.2,43.4,118.0,50%,22,33%,65,142,54%
BNKS-ACE-GRIP-AURA,,63%,55.0,71.6,36.8,100.0,50%,18,33%,55,120,54%
BNKS-ACE-GRIP-CARB-BLK,,63%,55.0,71.6,36.8,100.0,50%,18,33%,55,120,54%
BNKS-ACE-GRIP-VitaPro-GRY,,57%,25.0,28.6,17.1,40.0,50%,9,33%,26,48,47%
BNKS-ACE-GRIP-VitaPro-BLK,,57%,25.0,28.6,17.1,40.0,50%,9,33%,26,48,47%
BNKS-ACE-GRIP-VitaPro-GRN,,57%,25.0,28.6,17.1,40.0,50%,9,33%,26,48,47%
BNKS-PC-AMPRO/MTG-i16Pro-BLK,,57%,129.0,154.2,85.5,200.0,50%,43,33%,128,240,47%
BNKS-PC-AMPRO/MTG-i16ProMax-BLK,,57%,129.0,154.2,85.5,200.0,50%,43,33%,128,240,47%
BNKS-PC-AMPRO/MTG-i15Pro-BLK,,57%,129.0,154.2,85.5,200.0,50%,43,33%,128,240,47%
BNKS-PC-AMPRO/MTG-i15ProMax-BLK,,57%,129.0,154.2,85.5,200.0,50%,43,33%,128,240,47%
BNKS-PC-AMPRO/MTG-S24Ultra-BLK,,57%,129.0,154.2,85.5,200.0,50%,43,33%,128,240,47%
BNKS-PC-AMPRO/MTG-S25Ultra-BLK,,57%,129.0,154.2,85.5,200.0,50%,43,33%,128,240,47%
BNKS-PC-AMAIR-i16ProMax-BLK,,55%,119.0,137.2,78.9,176.0,50%,39,33%,118,211,44%
BNKS-PC-AMAIR-i16Pro-BLK,,55%,119.0,137.2,78.9,176.0,50%,39,33%,118,211,44%
BNKS-PC-AMAIR-i16Plus-BLK,,55%,119.0,137.2,78.9,176.0,50%,39,33%,118,211,44%
BNKS-PC-AMAIR-i16-BLK,,55%,119.0,137.2,78.9,176.0,50%,39,33%,118,211,44%
BNKS-PC-AMAIR-i15ProMax-BLK,,55%,119.0,137.2,78.9,176.0,50%,39,33%,118,211,44%
BNKS-PC-AMAIR-i15Pro-BLK,,55%,119.0,137.2,78.9,176.0,50%,39,33%,118,211,44%
BNKS-PC-AMAIR-i14Pro-BLK,,56%,118.0,136.9,78.3,176.0,50%,39,33%,117,211,44%
BNKS-PC-AMAIR-i14ProMax-BLK,,56%,118.0,136.9,78.3,176.0,50%,39,33%,117,211,44%
BNKS-PC-AMAIR-S24Ultra-BLK,,55%,119.0,137.2,78.9,176.0,50%,39,33%,118,211,44%
BNKS-PC-AMAIR-S25Ultra-BLK,,55%,119.0,137.2,78.9,176.0,50%,39,33%,118,211,44%
BNKS-PC-AMPRO-i16ProMax-BLK,,57%,115.0,136.1,76.3,176.0,50%,38,33%,114,211,46%
BNKS-PC-AMPRO-i16Pro-BLK,,57%,115.0,136.1,76.3,176.0,50%,38,33%,114,211,46%
BNKS-PC-AMPRO-i16Plus-BLK,,57%,115.0,136.1,76.3,176.0,50%,38,33%,114,211,46%
BNKS-PC-AMPRO-i16-BLK,,57%,115.0,136.1,76.3,176.0,50%,38,33%,114,211,46%
BNKS-PC-AMPRO-i15ProMax-BLK,,57%,115.0,136.1,76.3,176.0,50%,38,33%,114,211,46%
BNKS-PC-AMPRO-i15Pro-BLK,,57%,115.0,136.1,76.3,176.0,50%,38,33%,114,211,46%
BNKS-PC-AMPRO-S24Ultra-BLK,,57%,115.0,136.1,76.3,176.0,50%,38,33%,114,211,46%
BNKS-PC-AMPRO-S25Ultra-BLK,,55%,119.0,137.2,78.9,176.0,50%,39,33%,118,211,44%
BNKS-PC-SHI(MS)-i15-BLK,,51%,48.0,50.8,32.2,66.0,50%,16,33%,48,79,39%
BNKS-PC-SHI(MS)-i15Plus-BLK,,51%,48.0,50.8,32.2,66.0,50%,16,33%,48,79,39%
BNKS-PC-SHI(MS)-i15Pro-BLK,,51%,48.0,50.8,32.2,66.0,50%,16,33%,48,79,39%
BNKS-PC-SHI(MS)-i15ProMax-BLK,,51%,48.0,50.8,32.2,66.0,50%,16,33%,48,79,39%
BNKS-PC-SHI(MS)-i14-BLK,,51%,48.0,50.8,32.2,66.0,50%,16,33%,48,79,39%
BNKS-PC-SHI(MS)-i14-BLU,,51%,48.0,50.8,32.2,66.0,50%,16,33%,48,79,39%
BNKS-PC-SHI(MS)-i14Plus-BLK,,51%,48.0,50.8,32.2,66.0,50%,16,33%,48,79,39%
BNKS-PC-SHI(MS)-i14Plus-BLU,,51%,48.0,50.8,32.2,66.0,50%,16,33%,48,79,39%
BNKS-PC-SHI(MS)-i14Pro-BLK,,51%,48.0,50.8,32.2,66.0,50%,16,33%,48,79,39%
BNKS-PC-SHI(MS)-i14Pro-BLU,,51%,48.0,50.8,32.2,66.0,50%,16,33%,48,79,39%
BNKS-PC-SHI(MS)-i14ProMax-BLK,,51%,48.0,50.8,32.2,66.0,50%,16,33%,48,79,39%
BNKS-PC-SHI(MS)-i14ProMax-BLU,,51%,48.0,50.8,32.2,66.0,50%,16,33%,48,79,39%
BNKS-PC-SHI(MS)-i13-BLK,,57%,42.0,49.0,28.3,66.0,50%,14,33%,42,79,46%
BNKS-PC-SHI(MS)-i13-BLU,,57%,42.0,49.0,28.3,66.0,50%,14,33%,42,79,46%
BNKS-PC-SHI(MS)-i13Pro-BLK,,57%,42.0,49.0,28.3,66.0,50%,14,33%,42,79,46%
BNKS-PC-SHI(MS)-i13Pro-BLU,,57%,42.0,49.0,28.3,66.0,50%,14,33%,42,79,46%
BNKS-PC-SHI(MS)-i13ProMax-BLU,,57%,42.0,49.0,28.3,66.0,50%,14,33%,42,79,46%
BNKS-PC-CRY(MS)-i13-CLR,,57%,43.0,50.4,28.9,68.0,50%,14,33%,43,82,47%
BNKS-PC-CRY(MS)-i13Pro-CLR,,57%,43.0,50.4,28.9,68.0,50%,14,33%,43,82,47%
BNKS-PC-CRY(MS)-i13ProMax-CLR,,57%,43.0,50.4,28.9,68.0,50%,14,33%,43,82,47%
BNKS-PC-CRY(MS)-i15-CLR,,61%,35.0,43.7,23.7,60.0,50%,12,33%,36,72,51%
BNKS-PC-CRY(MS)-i15Plus-CLR,,61%,35.0,43.7,23.7,60.0,50%,12,33%,36,72,51%
BNKS-PC-CRY(MS)-i15Pro-CLR,,61%,35.0,43.7,23.7,60.0,50%,12,33%,36,72,51%
BNKS-PC-CRY(MS)-i15ProMax-CLR,,61%,35.0,43.7,23.7,60.0,50%,12,33%,36,72,51%
BNKS-PC-CRY(MS)-i16-CLR,,67%,29.0,39.9,19.7,60.0,50%,10,33%,30,72,59%
BNKS-PC-CRY(MS)-i16Plus-CLR,,67%,29.0,39.9,19.7,60.0,50%,10,33%,30,72,59%
BNKS-PC-CRY(MS)-i16Pro-CLR,,67%,29.0,39.9,19.7,60.0,50%,10,33%,30,72,59%
BNKS-PC-CRY(MS)-i16ProMax-CLR,,67%,29.0,39.9,19.7,60.0,50%,10,33%,30,72,59%
BNKS-PC-HAZ-i14Pro-BLK,,50%,49.0,51.1,32.9,66.0,50%,16,33%,49,79,38%
BNKS-PC-HAZ-i14Pro-BLU,,50%,49.0,51.1,32.9,66.0,50%,16,33%,49,79,38%
BNKS-PC-HAZ-i14Pro-SLV,,50%,49.0,51.1,32.9,66.0,50%,16,33%,49,79,38%
BNKS-PC-HAZ-i14Pro-PRP,,50%,49.0,51.1,32.9,66.0,50%,16,33%,49,79,38%
BNKS-PC-HAZ-i14ProMax-BLK,,50%,49.0,51.1,32.9,66.0,50%,16,33%,49,79,38%
BNKS-PC-HAZ-i14ProMax-BLU,,50%,49.0,51.1,32.9,66.0,50%,16,33%,49,79,38%
BNKS-PC-HAZ-i14ProMax-SLV,,50%,49.0,51.1,32.9,66.0,50%,16,33%,49,79,38%
BNKS-PC-HAZ-i15-BLK,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-PC-HAZ-i15-WHT,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-PC-HAZ-i15Pro-BLK,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-PC-HAZ-i15Pro-WHT,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-PC-HAZ-i15ProMax-BLK,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-PC-HAZ-i15ProMax-WHT,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-PC-HAZ-i16-BLK,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-PC-HAZ-i16-WHT,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-PC-HAZ-i16Plus-BLK,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-PC-HAZ-i16Plus-WHT,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-PC-HAZ-i16Pro-BLK,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-PC-HAZ-i16Pro-WHT,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-PC-HAZ-i16ProMax-BLK,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-PC-HAZ-i16ProMax-WHT,,64%,35.0,47.0,23.7,66.0,50%,12,33%,36,79,55%
BNKS-SP-USHD-i14Pro-CLR,,69%,20.0,29.4,13.8,45.0,50%,7,33%,21,54,62%
BNKS-SP-USHD-i14ProMax-CLR,,69%,20.0,29.4,13.8,45.0,50%,7,33%,21,54,62%
BNKS-SP-USHD-i15-CLR,,65%,23.0,30.4,15.8,45.0,50%,8,33%,24,54,56%
BNKS-SP-USHD-i15Plus-CLR,,65%,23.0,30.4,15.8,45.0,50%,8,33%,24,54,56%
BNKS-SP-USHD-i15Pro-CLR,,65%,23.0,30.4,15.8,45.0,50%,8,33%,24,54,56%
BNKS-SP-USHD-i15ProMax-CLR,,65%,23.0,30.4,15.8,45.0,50%,8,33%,24,54,56%
BNKS-SP-USHD-i16-CLR,,65%,23.0,30.4,15.8,45.0,50%,8,33%,24,54,56%
BNKS-SP-USHD-i16Plus-CLR,,65%,23.0,30.4,15.8,45.0,50%,8,33%,24,54,56%
BNKS-SP-USHD-i16Pro-CLR,,65%,23.0,30.4,15.8,45.0,50%,8,33%,24,54,56%
BNKS-SP-USHD-i16ProMax-CLR,,65%,23.0,30.4,15.8,45.0,50%,8,33%,24,54,56%
BNKS-SP-USHD-i14Pro-PVC,,69%,30.0,45.5,20.4,66.0,50%,10,33%,31,79,61%
BNKS-SP-USHD-i14ProMax-PVC,,69%,30.0,45.5,20.4,66.0,50%,10,33%,31,79,61%
BNKS-SP-USHD-i15-PVC,,67%,32.0,46.1,21.7,66.0,50%,11,33%,33,79,59%
BNKS-SP-USHD-i15Plus-PVC,,67%,32.0,46.1,21.7,66.0,50%,11,33%,33,79,59%
BNKS-SP-USHD-i15Pro-PVC,,67%,32.0,46.1,21.7,66.0,50%,11,33%,33,79,59%
BNKS-SP-USHD-i15ProMax-PVC,,67%,32.0,46.1,21.7,66.0,50%,11,33%,33,79,59%
BNKS-SP-USHD-i16-PVC,,67%,32.0,46.1,21.7,66.0,50%,11,33%,33,79,59%
BNKS-SP-USHD-i16Plus-PVC,,67%,32.0,46.1,21.7,66.0,50%,11,33%,33,79,59%
BNKS-SP-USHD-i16Pro-PVC,,67%,32.0,46.1,21.7,66.0,50%,11,33%,33,79,59%
BNKS-SP-USHD-i16ProMax-PVC,,67%,32.0,46.1,21.7,66.0,50%,11,33%,33,79,59%
BNKS-SP-JOY-i16-MAT,,55%,32.0,36.2,21.7,48.0,50%,11,33%,33,58,43%
BNKS-SP-JOY-i16Plus-MAT,,55%,32.0,36.2,21.7,48.0,50%,11,33%,33,58,43%
BNKS-SP-JOY-i16Pro-MAT,,55%,32.0,36.2,21.7,48.0,50%,11,33%,33,58,43%
BNKS-SP-JOY-i16ProMax-MAT,,55%,32.0,36.2,21.7,48.0,50%,11,33%,33,58,43%
BNKS-SP-VPRO-S24-CLR,,55%,23.0,25.4,15.8,35.0,50%,8,33%,24,42,44%
BNKS-SP-VPRO-S24Plus-CLR,,55%,23.0,25.4,15.8,35.0,50%,8,33%,24,42,44%
BNKS-SP-VPRO-S24Ultra-CLR,,55%,23.0,25.4,15.8,35.0,50%,8,33%,24,42,44%
BNKS-SP-VPRO-S25Ultra-CLR,,59%,24.0,28.2,16.4,40.0,50%,8,33%,25,48,49%
BNKS-SP-VPRO-S24-PVC,,61%,32.0,40.0,21.7,55.0,50%,11,33%,33,66,51%
BNKS-SP-VPRO-S24Plus-PVC,,61%,32.0,40.0,21.7,55.0,50%,11,33%,33,66,51%
BNKS-SP-VPRO-S24Ultra-PVC,,61%,32.0,40.0,21.7,55.0,50%,11,33%,33,66,51%
